Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
SMCER -  Gabinete do Secretário - SMECR;10001;35;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42485;Deslocamento até 10 Km (Ida e Volta) - micro-ônibus e caminhonetes.;UNIDADE;5,0000;133,0000;665,0000;665,0000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;14;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43616;Renovação e validação de Certificado Digital ICP Brasil, tipo A3 (somente certificado), para os servidores (e-CPF) que possuem token (validade de 36 meses).;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;15;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43617;Emissão e validação de Certificado Digital ICP Brasil, tipo A3 (incluindo token), para os servidores (e-CPF) que não possuem token (validade 36 meses).;UNIDADE;1,0000;107,7100;107,7100;107,7100;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;16;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43618;Emissão e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;17;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43619;Renovação e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;18;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44952;Renoção de certificação A1 (CNPJ). PCA - PLANO DE CONTRATAÇÃO ANUAL;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;19;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42248;Credenciamento de pessoas físicas. PCA - PLANO DE CONTRATAÇÃO ANUAL;GLOBAL;0,3500;700000,0000;245000,0000;245000,0000;01/05/2027
SMCER -  Gabinete do Secretário - SMECR;10001;20;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42247;Terceirização limpeza das quadras. PCA - PLANO DE CONTRATAÇÃO ANUAL;GLOBAL;0,1900;300000,0000;57000,0000;57000,0000;01/04/2027
SMCER -  Gabinete do Secretário - SMECR;10001;21;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42246;contratação de serviço de pintura. PCA - PLANO DE CONTRATAÇÃO ANUAL;METROS QUADRADOS;320,0000;31,5000;10080,0000;10080,0000;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;22;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;24993;Contratação de empresa especializada para limpeza de vidros De portas e janelas. Serviços a serem executados na parte interna e externa do prédio da Secretaria Municipal de Educação.;METROS QUADRADOS;100,0000;1,8500;185,0000;185,0000;01/02/2027
SMCER -  Gabinete do Secretário - SMECR;10001;23;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15884;Serviço de Cronometragem Eletrônica, filmagem com câmera em Full HD, Sistema de Chip, cronômetros digitais, fornecimento de número de vestuário dos atletas em polietileno com impressão digital e/ou jato de cera,  terminal com computador e monitor, medalhas personalizadas, troféus personalizados, divulgação individual dos resultados, montagem de Kits de cronometragem, cronometragem com sistema de envio SMS, pórtico metálico com banner personalizado, cone de sinalização e fornecimento de sites para inscrições gratuitas dos atletas, Modalidade Corrida de Rua .
Conforme Termo de Referência.;EVENTO;1,0000;16125,0000;16125,0000;16125,0000;10/01/2027
SMCER -  Gabinete do Secretário - SMECR;10001;24;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15891;Serviço de Cronometragem Eletrônica, fornecimento de Number Plate chipado, filmagem com câmera em Full HD, cronômetros digitais, fornecimento de número de vestuário dos atletas em polietileno com impressão digital e/ou jato de cera,  terminal com computador e monitor, medalhas personalizadas, troféus personalizados, divulgação individual dos resultados, montagem de Kits de cronometragem, cronometragem com sistema de envio SMS, pórtico metálico com banner personalizado, cone de sinalização e fornecimento de sites para inscrições gratuitas dos atletas, Modalidade Mountain Bike .
Conforme Termo de Referência.;EVENTO;1,0000;16450,0000;16450,0000;16450,0000;10/01/2027
SMCER -  Gabinete do Secretário - SMECR;10001;25;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;35842;Contratação da Federação Paranaense de Motociclismo;GLOBAL;0,5000;80000,0000;40000,0000;40000,0000;01/12/2027
SMCER -  Gabinete do Secretário - SMECR;10001;26;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;21933;Realização do campeonato Velocidade na Terra;UNIDADE;1,0000;45000,0000;45000,0000;45000,0000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;27;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15320;Licença de uso e manutençao para o Sistema Audatex Conforme Termo de Referência.;UNIDADE;1,0000;7998,0000;7998,0000;7998,0000;01/05/2027
SMCER -  Gabinete do Secretário - SMECR;10001;28;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;36439;Treinamento especializado (capacitação) em mecânica voltada para o Sistema Audatex, ponto adicional;UNIDADE;1,0000;2440,0000;2440,0000;2440,0000;01/05/2027
SMCER -  Gabinete do Secretário - SMECR;10001;42;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42484;Deslocamento até 25 Km (Ida e Volta) - ônibus e caminhões.;UNIDADE;5,0000;70,0000;350,0000;350,0000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;32;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42454;Reparo de pneu com utilização de vulcanizante - micro-ônibus e caminhonetes.;UNIDADE;5,0000;110,2500;551,2500;551,2500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;33;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42488;Troca de pneu para manutenção - micro-ônibus e caminhonetes.;UNIDADE;5,0000;48,2500;241,2500;241,2500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;40;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42481;Reparo de válvula do pneu com material e mão de obra - ônibus e caminhões.;UNIDADE;5,0000;31,7500;158,7500;158,7500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;29;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42452;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - carros utilitários/passeio e motos.;UNIDADE;5,0000;15,0000;75,0000;75,0000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;30;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42453;Reparo de válvula do pneu com material e mão de obra - carros utilitários/passeio e motos.;UNIDADE;5,0000;25,0000;125,0000;125,0000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;31;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42458;Reparo de pneu com furo/rasgo com material e mão de obra - micro-ônibus e caminhonetes.;UNIDADE;5,0000;47,5000;237,5000;237,5000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;34;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42459;Reparo de válvula do pneu com material e mão de obra - micro-ônibus e caminhonetes.;UNIDADE;5,0000;39,5000;197,5000;197,5000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;36;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42486;Deslocamento até 25 Km (Ida e Volta) - micro-ônibus e caminhonetes.;UNIDADE;5,0000;183,6500;918,2500;918,2500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;37;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42478;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - ônibus e caminhões.;UNIDADE;5,0000;61,5000;307,5000;307,5000;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;38;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42479;Reparo de pneu com utilização de vulcanizante - ônibus e caminhões.;UNIDADE;5,0000;194,0500;970,2500;970,2500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;39;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42480;Troca de pneu para manutenção - ônibus e caminhões.;UNIDADE;5,0000;60,7500;303,7500;303,7500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;41;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42482;Deslocamento até 10 Km (Ida e Volta) - ônibus e caminhões.;UNIDADE;5,0000;50,0100;250,0500;250,0500;01/11/2027
SMCER -  Gabinete do Secretário - SMECR;10001;47;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43213;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A4 de 30 a 45 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;12,0000;279,7500;3357,0000;3357,0000;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;44;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43108;Outsourcing de Impressão - Páginas Impressas Policromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;5000,0000;0,5300;2650,0000;2650,0000;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;46;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43212;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência..;MÊS;6,0000;355,2800;2131,6800;2131,6800;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;45;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43211;Outsourcing de Impressão - Locação de Equipamento - Impressora Monocromático A4 acima de 50 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência..;MÊS;12,0000;158,9700;1907,6400;1907,6400;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;43;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;12000,0000;0,0700;840,0000;840,0000;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;48;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43214;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A3/A4 acima de 30 ppm - SMCER (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;3,0000;858,0100;2574,0300;2574,0300;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;52;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;25,0000;42,1000;1052,5000;1052,5000;01/10/2027
SMCER -  Gabinete do Secretário - SMECR;10001;49;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;34773;Serviços de água e esgoto;GLOBAL;1,0000;5000,0000;5000,0000;5000,0000;01/06/2027
SMCER -  Gabinete do Secretário - SMECR;10001;50;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;34704;SERVIÇOS DE ENERGIA ELÉTRICA;GLOBAL;1,0000;50000,0000;50000,0000;50000,0000;01/07/2027
SMCER -  Gabinete do Secretário - SMECR;10001;53;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2793;Serviço de chaveiro De troca de segredo de chaves tetra, incluso 2 chaves.;UNIDADE;25,0000;59,4400;1486,0000;1486,0000;01/10/2027
SMCER -  Gabinete do Secretário - SMECR;10001;55;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15387;Execução de serviço
Para organizar e promover evento esportivo: Prova de Velocross.
Conforme Termo de Referência.;GLOBAL;1,0000;45825,0000;45825,0000;45825,0000;01/02/2027
SMCER -  Gabinete do Secretário - SMECR;10001;51;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23755;Serviço de chaveiro para confecção (cópia) de chaves yale.;UNIDADE;25,0000;9,7000;242,5000;242,5000;01/10/2027
SMCER -  Gabinete do Secretário - SMECR;10001;54;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23887;Serviço de chaveiro para confecção de chave para tambor tetra.;UNIDADE;10,0000;41,7000;417,0000;417,0000;01/10/2027
SMCER -  Gabinete do Secretário - SMECR;10001;56;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41886;Serviços especializados em conectividade ponto-a-ponto tipo intranet dedicada. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;1,0000;30000,0000;30000,0000;30000,0000;01/03/2027
SMCER -  Gabinete do Secretário - SMECR;10001;57;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;7143;Peças, materiais e acessórios originais ou genuínas para manutenção corretiva em elevador da marca MKB. Conforme Termo de Referência.;UNIDADE;1,0000;15000,0000;15000,0000;15000,0000;01/05/2027
SMCER -  Gabinete do Secretário - SMECR;10001;58;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;7107;Serviço de manutenção preventiva e corretiva em elevador da marca MKB. Conforme Termo de Referência.;MÊS;2,0000;448,7500;897,5000;897,5000;01/05/2027
SMCER -  Gabinete do Secretário - SMECR;10001;59;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41885;Serviço de Contratação de Seguro de Veículos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,2000;120000,0000;24000,0000;24000,0000;01/12/2027
SMCER -  Gabinete do Secretário - SMECR;10001;60;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41882;Cursos e capacitações. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;01/07/2027
Controladoria Geral do Municipio;05001;1;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43051;Contratação de serviços - Nuvem para transferência e armazenamento de arquivos 1T - PCA - Plano de Contratação Anual;GLOBAL;1,0000;1000,0000;1000,0000;0,0000;01/01/2027
Controladoria Geral do Municipio;05001;2;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;10000,0000;0,0700;700,0000;700,0000;01/03/2027
Controladoria Geral do Municipio;05001;3;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43233;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - CGM (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;12,0000;177,6400;2131,6800;2131,6800;01/03/2027
Fundo Municipal de Saude;12001;25;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43351;Serviços de Manutenção preventiva de Balanças mecânicas. Conforme Termo de Referência.;UNIDADE;1,0000;230,6500;230,6500;230,6500;01/12/2027
Fundo Municipal de Saude;12001;29;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43336;Serviços de Manutenção preventiva de Contra ângulo. Conforme Termo de Referência.;UNIDADE;1,0000;89,6500;89,6500;89,6500;01/12/2027
Fundo Municipal de Saude;12001;39;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43374;Serviços de Manutenção Corretiva de monitor cardíaco. Conforme Termo de Referência.;HORA;1,0000;288,5500;288,5500;288,5500;01/12/2027
Fundo Municipal de Saude;12001;45;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43321;Serviços de Manutenção preventiva de Ultrasson Odontológico. Conforme Termo de Referência.;UNIDADE;1,0000;148,7500;148,7500;148,7500;01/12/2027
Fundo Municipal de Saude;12001;59;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43429;Serviço de manutenção preventiva de cama hospitalar elétrica. Conforme Termo de Referência.;UNIDADE;1,0000;296,6500;296,6500;296,6500;01/12/2027
Fundo Municipal de Saude;12001;68;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43397;Serviços de Manutenção preventiva de incubadora neonatal. Conforme Termo de Referência.;UNIDADE;1,0000;512,2500;512,2500;512,2500;01/12/2027
Fundo Municipal de Saude;12001;1;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43352;Serviços de Manutenção Corretiva de Bisturi Elétrico/ Eletrônico. Conforme Termo de Referência.;HORA;1,0000;143,0500;143,0500;0,0000;01/12/2027
Fundo Municipal de Saude;12001;2;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43348;Serviços de Manutenção Corretiva de Balanças digitais. Conforme Termo de Referência.;HORA;1,0000;144,8500;144,8500;144,8500;01/12/2027
Fundo Municipal de Saude;12001;3;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43328;Serviços de manutenção preventiva de Aparelho de raio X periapical. Conforme Termo de Referência.;UNIDADE;1,0000;215,6500;215,6500;215,6500;01/12/2027
Fundo Municipal de Saude;12001;4;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43395;Serviços de Manutenção preventiva de Negatoscópio. Conforme Termo de Referência.;UNIDADE;1,0000;191,0000;191,0000;191,0000;01/12/2027
Fundo Municipal de Saude;12001;5;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43325;Serviços de Manutenção Corretiva de Termo seladoras de Embalagens. Conforme Termo de Referência.;HORA;1,0000;148,2000;148,2000;148,2000;01/12/2027
Fundo Municipal de Saude;12001;6;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;43341;Peças, componentes, materiais e acessórios para aplicação na manutenção corretiva e preventiva dos equipamentos odontológicos. Conforme Termo de Referência.;GLOBAL;1,0000;100000,0000;100000,0000;100000,0000;01/12/2027
Fundo Municipal de Saude;12001;7;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43362;Serviços de Manutenção Corretiva de   Oftalmoscópio. Conforme Termo de Referência.;HORA;1,0000;169,6000;169,6000;169,6000;01/12/2027
Fundo Municipal de Saude;12001;30;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43314;Serviços de manutenção corretiva da Cadeira odontológica da marca Gnatus modelos: Kavic/ Syncrus/ NC. Incluso deslocamento. Conforme Termo de Referência.;HORA;1,0000;78,6400;78,6400;78,6400;01/12/2027
Fundo Municipal de Saude;12001;48;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43383;Serviços de Manutenção preventiva de oxímetro de pulso. Conforme Termo de Referência.;UNIDADE;1,0000;111,8000;111,8000;111,8000;01/12/2027
Fundo Municipal de Saude;12001;55;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43339;Serviços de Manutenção Corretiva de Micromotor. Conforme Termo de Referência.;HORA;1,0000;166,1500;166,1500;166,1500;01/12/2027
Fundo Municipal de Saude;12001;65;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43378;Serviços de Manutenção Corretiva de Foco cirúrgico. Conforme Termo de Referência.;HORA;1,0000;127,0500;127,0500;127,0500;01/12/2027
Fundo Municipal de Saude;12001;84;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43411;Serviços de Manutenção preventiva de Compressor de ar de 40 a 60 litros. Conforme Termo de Referência.;UNIDADE;1,0000;286,6500;286,6500;286,6500;01/12/2027
Fundo Municipal de Saude;12001;102;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43326;Serviços de Manutenção preventiva de Termo seladoras de Embalagens. Conforme Termo de Referência.;UNIDADE;1,0000;291,9500;291,9500;291,9500;01/12/2027
Fundo Municipal de Saude;12001;115;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43402;Serviços de Manutenção preventiva de Câmaras de vacinas. Conforme termo de Referência.;UNIDADE;1,0000;320,9500;320,9500;320,9500;01/12/2027
Fundo Municipal de Saude;12001;8;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;43403;Peças, componentes, materiais e acessórios para aplicação na manutenção preventiva e corretiva de Câmaras de vacinas. Conforme Termo de Referência.;GLOBAL;1,0000;30000,0000;30000,0000;30000,0000;01/12/2027
Fundo Municipal de Saude;12001;9;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43442;Serviço de manutenção corretiva de aparelho de bioimpedância. Conforme Termo de Referência.;HORA;1,0000;166,0000;166,0000;166,0000;01/12/2027
